classifier_variant,sample_id,context_id,target_act,arm,model,predicted_act,act_match,response_sha256
hybrid_svm,routing-v1|scaffolding-845|uniform_scaffold,scaffolding-845,telling,uniform_scaffold,doubao-seed-2.0-lite,focus,0,6f67c67de6fdf321df1eb84c8d9f75a4821c0f125d4f5ed4b3db8e7dc9038256
char_svm,routing-v1|scaffolding-845|uniform_scaffold,scaffolding-845,telling,uniform_scaffold,glm-5.2,focus,0,af104c6eaeec68151f1839d61bb5dc8857515ef48bfd961262200bc64a9be85e
word_svm,routing-v1|scaffolding-845|uniform_scaffold,scaffolding-845,telling,uniform_scaffold,glm-5.2,focus,0,af104c6eaeec68151f1839d61bb5dc8857515ef48bfd961262200bc64a9be85e
hybrid_svm,routing-v1|scaffolding-845|uniform_scaffold,scaffolding-845,telling,uniform_scaffold,glm-5.2,focus,0,af104c6eaeec68151f1839d61bb5dc8857515ef48bfd961262200bc64a9be85e
char_svm,routing-v1|scaffolding-879|adaptive_router,scaffolding-879,probing,adaptive_router,MiniMax-M2.7,telling,0,948602f81b4d2e5a16e8eed1421b06dea5b0c0eb8e50c99666f4e0b196828648
word_svm,routing-v1|scaffolding-879|adaptive_router,scaffolding-879,probing,adaptive_router,MiniMax-M2.7,telling,0,948602f81b4d2e5a16e8eed1421b06dea5b0c0eb8e50c99666f4e0b196828648
hybrid_svm,routing-v1|scaffolding-879|adaptive_router,scaffolding-879,probing,adaptive_router,MiniMax-M2.7,telling,0,948602f81b4d2e5a16e8eed1421b06dea5b0c0eb8e50c99666f4e0b196828648
char_svm,routing-v1|scaffolding-879|adaptive_router,scaffolding-879,probing,adaptive_router,MiniMax-M3,telling,0,4e36170262db7c8a60e97877f3a78d73887bc51db898325d3b6007eafe2c9fcc
word_svm,routing-v1|scaffolding-879|adaptive_router,scaffolding-879,probing,adaptive_router,MiniMax-M3,telling,0,4e36170262db7c8a60e97877f3a78d73887bc51db898325d3b6007eafe2c9fcc
hybrid_svm,routing-v1|scaffolding-879|adaptive_router,scaffolding-879,probing,adaptive_router,MiniMax-M3,focus,0,4e36170262db7c8a60e97877f3a78d73887bc51db898325d3b6007eafe2c9fcc
char_svm,routing-v1|scaffolding-879|adaptive_router,scaffolding-879,probing,adaptive_router,deepseek-v4-pro,telling,0,a3d834e86c187add006a9f9f1527ee91d787f880b5405e757758e3468a29c96d
word_svm,routing-v1|scaffolding-879|adaptive_router,scaffolding-879,probing,adaptive_router,deepseek-v4-pro,focus,0,a3d834e86c187add006a9f9f1527ee91d787f880b5405e757758e3468a29c96d
hybrid_svm,routing-v1|scaffolding-879|adaptive_router,scaffolding-879,probing,adaptive_router,deepseek-v4-pro,focus,0,a3d834e86c187add006a9f9f1527ee91d787f880b5405e757758e3468a29c96d
char_svm,routing-v1|scaffolding-879|adaptive_router,scaffolding-879,probing,adaptive_router,doubao-seed-2.0-lite,focus,0,93b0345ce2d6c94afe4ad83bbef80b06459d224333f81b558c18cd2fde8c58b9
word_svm,routing-v1|scaffolding-879|adaptive_router,scaffolding-879,probing,adaptive_router,doubao-seed-2.0-lite,telling,0,93b0345ce2d6c94afe4ad83bbef80b06459d224333f81b558c18cd2fde8c58b9
hybrid_svm,routing-v1|scaffolding-879|adaptive_router,scaffolding-879,probing,adaptive_router,doubao-seed-2.0-lite,telling,0,93b0345ce2d6c94afe4ad83bbef80b06459d224333f81b558c18cd2fde8c58b9
char_svm,routing-v1|scaffolding-879|adaptive_router,scaffolding-879,probing,adaptive_router,glm-5.2,telling,0,33caa1438f3313169074a3968169ffde44486be7601e073e4bb33135991b6935
word_svm,routing-v1|scaffolding-879|adaptive_router,scaffolding-879,probing,adaptive_router,glm-5.2,telling,0,33caa1438f3313169074a3968169ffde44486be7601e073e4bb33135991b6935
hybrid_svm,routing-v1|scaffolding-879|adaptive_router,scaffolding-879,probing,adaptive_router,glm-5.2,telling,0,33caa1438f3313169074a3968169ffde44486be7601e073e4bb33135991b6935
char_svm,routing-v1|scaffolding-879|generic,scaffolding-879,probing,generic,MiniMax-M2.7,telling,0,66a4fe3685e02377917105c6213e37c00695ead6f6763955de9aa16bf1f6b842
word_svm,routing-v1|scaffolding-879|generic,scaffolding-879,probing,generic,MiniMax-M2.7,telling,0,66a4fe3685e02377917105c6213e37c00695ead6f6763955de9aa16bf1f6b842
hybrid_svm,routing-v1|scaffolding-879|generic,scaffolding-879,probing,generic,MiniMax-M2.7,telling,0,66a4fe3685e02377917105c6213e37c00695ead6f6763955de9aa16bf1f6b842
char_svm,routing-v1|scaffolding-879|generic,scaffolding-879,probing,generic,MiniMax-M3,telling,0,d1b6184bf625368f8f39136f1ef851b0605943c619eb3bb7bd5ed530866df0cd
word_svm,routing-v1|scaffolding-879|generic,scaffolding-879,probing,generic,MiniMax-M3,telling,0,d1b6184bf625368f8f39136f1ef851b0605943c619eb3bb7bd5ed530866df0cd
hybrid_svm,routing-v1|scaffolding-879|generic,scaffolding-879,probing,generic,MiniMax-M3,telling,0,d1b6184bf625368f8f39136f1ef851b0605943c619eb3bb7bd5ed530866df0cd
char_svm,routing-v1|scaffolding-879|generic,scaffolding-879,probing,generic,deepseek-v4-pro,telling,0,00106c62147898d982a06ddc35395e980b7610d76b38b39a98ea757e55abdebd
word_svm,routing-v1|scaffolding-879|generic,scaffolding-879,probing,generic,deepseek-v4-pro,telling,0,00106c62147898d982a06ddc35395e980b7610d76b38b39a98ea757e55abdebd
hybrid_svm,routing-v1|scaffolding-879|generic,scaffolding-879,probing,generic,deepseek-v4-pro,telling,0,00106c62147898d982a06ddc35395e980b7610d76b38b39a98ea757e55abdebd
char_svm,routing-v1|scaffolding-879|generic,scaffolding-879,probing,generic,doubao-seed-2.0-lite,focus,0,acd581d9da99f36a649918a51dcd28e5f3664c0cd8ecd9c0549fb8860dfc7abf
word_svm,routing-v1|scaffolding-879|generic,scaffolding-879,probing,generic,doubao-seed-2.0-lite,telling,0,acd581d9da99f36a649918a51dcd28e5f3664c0cd8ecd9c0549fb8860dfc7abf
hybrid_svm,routing-v1|scaffolding-879|generic,scaffolding-879,probing,generic,doubao-seed-2.0-lite,telling,0,acd581d9da99f36a649918a51dcd28e5f3664c0cd8ecd9c0549fb8860dfc7abf
char_svm,routing-v1|scaffolding-879|generic,scaffolding-879,probing,generic,glm-5.2,telling,0,834e5835c989e87be4fa724384b67ed55b934a5f8e6adc99050cac786ba51b95
word_svm,routing-v1|scaffolding-879|generic,scaffolding-879,probing,generic,glm-5.2,telling,0,834e5835c989e87be4fa724384b67ed55b934a5f8e6adc99050cac786ba51b95
hybrid_svm,routing-v1|scaffolding-879|generic,scaffolding-879,probing,generic,glm-5.2,telling,0,834e5835c989e87be4fa724384b67ed55b934a5f8e6adc99050cac786ba51b95
char_svm,routing-v1|scaffolding-879|oracle_action,scaffolding-879,probing,oracle_action,MiniMax-M2.7,probing,1,e2dc629902bc0d7c5484b32c1ff957bc43b92f57259b4bf2e3f3b58854dc1517
word_svm,routing-v1|scaffolding-879|oracle_action,scaffolding-879,probing,oracle_action,MiniMax-M2.7,probing,1,e2dc629902bc0d7c5484b32c1ff957bc43b92f57259b4bf2e3f3b58854dc1517
hybrid_svm,routing-v1|scaffolding-879|oracle_action,scaffolding-879,probing,oracle_action,MiniMax-M2.7,probing,1,e2dc629902bc0d7c5484b32c1ff957bc43b92f57259b4bf2e3f3b58854dc1517
char_svm,routing-v1|scaffolding-879|oracle_action,scaffolding-879,probing,oracle_action,MiniMax-M3,probing,1,c64efb99baf1940da6b886132c92d6e96a9312f32e78a8ddb09f8c2fe7c04c7b
word_svm,routing-v1|scaffolding-879|oracle_action,scaffolding-879,probing,oracle_action,MiniMax-M3,probing,1,c64efb99baf1940da6b886132c92d6e96a9312f32e78a8ddb09f8c2fe7c04c7b
hybrid_svm,routing-v1|scaffolding-879|oracle_action,scaffolding-879,probing,oracle_action,MiniMax-M3,probing,1,c64efb99baf1940da6b886132c92d6e96a9312f32e78a8ddb09f8c2fe7c04c7b
char_svm,routing-v1|scaffolding-879|oracle_action,scaffolding-879,probing,oracle_action,deepseek-v4-pro,probing,1,88887cf7b8b96afc1a336b85b8d6ac4d240a0392b4d0f70ac8d355932f0bfaae
word_svm,routing-v1|scaffolding-879|oracle_action,scaffolding-879,probing,oracle_action,deepseek-v4-pro,focus,0,88887cf7b8b96afc1a336b85b8d6ac4d240a0392b4d0f70ac8d355932f0bfaae
hybrid_svm,routing-v1|scaffolding-879|oracle_action,scaffolding-879,probing,oracle_action,deepseek-v4-pro,probing,1,88887cf7b8b96afc1a336b85b8d6ac4d240a0392b4d0f70ac8d355932f0bfaae
char_svm,routing-v1|scaffolding-879|oracle_action,scaffolding-879,probing,oracle_action,doubao-seed-2.0-lite,focus,0,2cc0f02cd8af98c2f3cb477b1e7da060ceef6fe2b96bf093862616a166f3d439
word_svm,routing-v1|scaffolding-879|oracle_action,scaffolding-879,probing,oracle_action,doubao-seed-2.0-lite,probing,1,2cc0f02cd8af98c2f3cb477b1e7da060ceef6fe2b96bf093862616a166f3d439
hybrid_svm,routing-v1|scaffolding-879|oracle_action,scaffolding-879,probing,oracle_action,doubao-seed-2.0-lite,probing,1,2cc0f02cd8af98c2f3cb477b1e7da060ceef6fe2b96bf093862616a166f3d439
char_svm,routing-v1|scaffolding-879|oracle_action,scaffolding-879,probing,oracle_action,glm-5.2,probing,1,df6e27281dc58dd8ce26411720ae075e01a5e764e35001927f09441ac7d23dd6
word_svm,routing-v1|scaffolding-879|oracle_action,scaffolding-879,probing,oracle_action,glm-5.2,telling,0,df6e27281dc58dd8ce26411720ae075e01a5e764e35001927f09441ac7d23dd6
hybrid_svm,routing-v1|scaffolding-879|oracle_action,scaffolding-879,probing,oracle_action,glm-5.2,telling,0,df6e27281dc58dd8ce26411720ae075e01a5e764e35001927f09441ac7d23dd6
char_svm,routing-v1|scaffolding-879|uniform_scaffold,scaffolding-879,probing,uniform_scaffold,MiniMax-M2.7,telling,0,e9ebb6f99ca41fee4df3fbd826cec3877340477504d62b2594bc61ad845725d3
word_svm,routing-v1|scaffolding-879|uniform_scaffold,scaffolding-879,probing,uniform_scaffold,MiniMax-M2.7,telling,0,e9ebb6f99ca41fee4df3fbd826cec3877340477504d62b2594bc61ad845725d3
hybrid_svm,routing-v1|scaffolding-879|uniform_scaffold,scaffolding-879,probing,uniform_scaffold,MiniMax-M2.7,telling,0,e9ebb6f99ca41fee4df3fbd826cec3877340477504d62b2594bc61ad845725d3
char_svm,routing-v1|scaffolding-879|uniform_scaffold,scaffolding-879,probing,uniform_scaffold,MiniMax-M3,focus,0,a2a0a9762ed01960d78b0a1d9506d8d27c8fca96e5dafd55eec57b76af1a040d
word_svm,routing-v1|scaffolding-879|uniform_scaffold,scaffolding-879,probing,uniform_scaffold,MiniMax-M3,focus,0,a2a0a9762ed01960d78b0a1d9506d8d27c8fca96e5dafd55eec57b76af1a040d
hybrid_svm,routing-v1|scaffolding-879|uniform_scaffold,scaffolding-879,probing,uniform_scaffold,MiniMax-M3,focus,0,a2a0a9762ed01960d78b0a1d9506d8d27c8fca96e5dafd55eec57b76af1a040d
char_svm,routing-v1|scaffolding-879|uniform_scaffold,scaffolding-879,probing,uniform_scaffold,deepseek-v4-pro,probing,1,3da518663066444fd371d0da7a281059a427bb6e34d000e3099426e97bc83495
word_svm,routing-v1|scaffolding-879|uniform_scaffold,scaffolding-879,probing,uniform_scaffold,deepseek-v4-pro,probing,1,3da518663066444fd371d0da7a281059a427bb6e34d000e3099426e97bc83495
hybrid_svm,routing-v1|scaffolding-879|uniform_scaffold,scaffolding-879,probing,uniform_scaffold,deepseek-v4-pro,probing,1,3da518663066444fd371d0da7a281059a427bb6e34d000e3099426e97bc83495
char_svm,routing-v1|scaffolding-879|uniform_scaffold,scaffolding-879,probing,uniform_scaffold,doubao-seed-2.0-lite,probing,1,7ee470a4fb23d85c4c4285839a3132da8e20e68d313db3214e47989910378a4b
word_svm,routing-v1|scaffolding-879|uniform_scaffold,scaffolding-879,probing,uniform_scaffold,doubao-seed-2.0-lite,probing,1,7ee470a4fb23d85c4c4285839a3132da8e20e68d313db3214e47989910378a4b
hybrid_svm,routing-v1|scaffolding-879|uniform_scaffold,scaffolding-879,probing,uniform_scaffold,doubao-seed-2.0-lite,probing,1,7ee470a4fb23d85c4c4285839a3132da8e20e68d313db3214e47989910378a4b
char_svm,routing-v1|scaffolding-879|uniform_scaffold,scaffolding-879,probing,uniform_scaffold,glm-5.2,probing,1,8aee5df22137b66b7dde324075db090a8d5dcdb6745b972e656d28997855b49e
word_svm,routing-v1|scaffolding-879|uniform_scaffold,scaffolding-879,probing,uniform_scaffold,glm-5.2,probing,1,8aee5df22137b66b7dde324075db090a8d5dcdb6745b972e656d28997855b49e
hybrid_svm,routing-v1|scaffolding-879|uniform_scaffold,scaffolding-879,probing,uniform_scaffold,glm-5.2,probing,1,8aee5df22137b66b7dde324075db090a8d5dcdb6745b972e656d28997855b49e
char_svm,routing-v1|scaffolding-8|adaptive_router,scaffolding-8,telling,adaptive_router,MiniMax-M2.7,probing,0,c33bded63826d78ac54dd8e3fa6c17a760fbbda986285a80e3e28c06d87f89fd
word_svm,routing-v1|scaffolding-8|adaptive_router,scaffolding-8,telling,adaptive_router,MiniMax-M2.7,telling,1,c33bded63826d78ac54dd8e3fa6c17a760fbbda986285a80e3e28c06d87f89fd
hybrid_svm,routing-v1|scaffolding-8|adaptive_router,scaffolding-8,telling,adaptive_router,MiniMax-M2.7,probing,0,c33bded63826d78ac54dd8e3fa6c17a760fbbda986285a80e3e28c06d87f89fd
char_svm,routing-v1|scaffolding-8|adaptive_router,scaffolding-8,telling,adaptive_router,MiniMax-M3,focus,0,ba5edc65db915eb26d874e989c09b817a6f2768c59937e62c394d6785e9d6a75
word_svm,routing-v1|scaffolding-8|adaptive_router,scaffolding-8,telling,adaptive_router,MiniMax-M3,probing,0,ba5edc65db915eb26d874e989c09b817a6f2768c59937e62c394d6785e9d6a75
hybrid_svm,routing-v1|scaffolding-8|adaptive_router,scaffolding-8,telling,adaptive_router,MiniMax-M3,focus,0,ba5edc65db915eb26d874e989c09b817a6f2768c59937e62c394d6785e9d6a75
char_svm,routing-v1|scaffolding-8|adaptive_router,scaffolding-8,telling,adaptive_router,deepseek-v4-pro,telling,1,6efdd01813799c032b99773d1e8e8a14af0f8a19c4f722caceebd0d3338023d5
word_svm,routing-v1|scaffolding-8|adaptive_router,scaffolding-8,telling,adaptive_router,deepseek-v4-pro,telling,1,6efdd01813799c032b99773d1e8e8a14af0f8a19c4f722caceebd0d3338023d5
hybrid_svm,routing-v1|scaffolding-8|adaptive_router,scaffolding-8,telling,adaptive_router,deepseek-v4-pro,telling,1,6efdd01813799c032b99773d1e8e8a14af0f8a19c4f722caceebd0d3338023d5
char_svm,routing-v1|scaffolding-8|adaptive_router,scaffolding-8,telling,adaptive_router,doubao-seed-2.0-lite,focus,0,645e6cca304177b2c6e8df5c17e517035a8feb23c64eacaf857d58e2ce013991
word_svm,routing-v1|scaffolding-8|adaptive_router,scaffolding-8,telling,adaptive_router,doubao-seed-2.0-lite,telling,1,645e6cca304177b2c6e8df5c17e517035a8feb23c64eacaf857d58e2ce013991
hybrid_svm,routing-v1|scaffolding-8|adaptive_router,scaffolding-8,telling,adaptive_router,doubao-seed-2.0-lite,telling,1,645e6cca304177b2c6e8df5c17e517035a8feb23c64eacaf857d58e2ce013991
char_svm,routing-v1|scaffolding-8|adaptive_router,scaffolding-8,telling,adaptive_router,glm-5.2,focus,0,86148d97906597160e8bcce4d850c4d4a64201b896256117bea9dc851047878c
word_svm,routing-v1|scaffolding-8|adaptive_router,scaffolding-8,telling,adaptive_router,glm-5.2,telling,1,86148d97906597160e8bcce4d850c4d4a64201b896256117bea9dc851047878c
hybrid_svm,routing-v1|scaffolding-8|adaptive_router,scaffolding-8,telling,adaptive_router,glm-5.2,telling,1,86148d97906597160e8bcce4d850c4d4a64201b896256117bea9dc851047878c
char_svm,routing-v1|scaffolding-8|generic,scaffolding-8,telling,generic,MiniMax-M2.7,focus,0,a607b2a570741fda313d8f13205809f511e52f988445660c358b9de1a128b9f1
word_svm,routing-v1|scaffolding-8|generic,scaffolding-8,telling,generic,MiniMax-M2.7,telling,1,a607b2a570741fda313d8f13205809f511e52f988445660c358b9de1a128b9f1
hybrid_svm,routing-v1|scaffolding-8|generic,scaffolding-8,telling,generic,MiniMax-M2.7,focus,0,a607b2a570741fda313d8f13205809f511e52f988445660c358b9de1a128b9f1
char_svm,routing-v1|scaffolding-8|generic,scaffolding-8,telling,generic,MiniMax-M3,telling,1,d8950e7262c5a149838b3f63b72356440434f37aa8023245582b110dea2aa52a
word_svm,routing-v1|scaffolding-8|generic,scaffolding-8,telling,generic,MiniMax-M3,telling,1,d8950e7262c5a149838b3f63b72356440434f37aa8023245582b110dea2aa52a
hybrid_svm,routing-v1|scaffolding-8|generic,scaffolding-8,telling,generic,MiniMax-M3,telling,1,d8950e7262c5a149838b3f63b72356440434f37aa8023245582b110dea2aa52a
char_svm,routing-v1|scaffolding-8|generic,scaffolding-8,telling,generic,deepseek-v4-pro,focus,0,212710c920f7c7a38b5660bde6bb524764187aabc0fd967d358fc1570174e1b5
word_svm,routing-v1|scaffolding-8|generic,scaffolding-8,telling,generic,deepseek-v4-pro,focus,0,212710c920f7c7a38b5660bde6bb524764187aabc0fd967d358fc1570174e1b5
hybrid_svm,routing-v1|scaffolding-8|generic,scaffolding-8,telling,generic,deepseek-v4-pro,focus,0,212710c920f7c7a38b5660bde6bb524764187aabc0fd967d358fc1570174e1b5
char_svm,routing-v1|scaffolding-8|generic,scaffolding-8,telling,generic,doubao-seed-2.0-lite,generic,0,68b59afa7030a8d7517a80d346c2ad8415de00cfb061a902ef1a533e7bc19732
word_svm,routing-v1|scaffolding-8|generic,scaffolding-8,telling,generic,doubao-seed-2.0-lite,generic,0,68b59afa7030a8d7517a80d346c2ad8415de00cfb061a902ef1a533e7bc19732
hybrid_svm,routing-v1|scaffolding-8|generic,scaffolding-8,telling,generic,doubao-seed-2.0-lite,generic,0,68b59afa7030a8d7517a80d346c2ad8415de00cfb061a902ef1a533e7bc19732
char_svm,routing-v1|scaffolding-8|generic,scaffolding-8,telling,generic,glm-5.2,probing,0,d99d1f353297546d8d39eac94c591e74446c01e9bb508dc80aa7f1238ba91cee
word_svm,routing-v1|scaffolding-8|generic,scaffolding-8,telling,generic,glm-5.2,probing,0,d99d1f353297546d8d39eac94c591e74446c01e9bb508dc80aa7f1238ba91cee
hybrid_svm,routing-v1|scaffolding-8|generic,scaffolding-8,telling,generic,glm-5.2,telling,1,d99d1f353297546d8d39eac94c591e74446c01e9bb508dc80aa7f1238ba91cee
char_svm,routing-v1|scaffolding-8|oracle_action,scaffolding-8,telling,oracle_action,MiniMax-M2.7,focus,0,c97f654aad00be7fbebd7a1c3c72561402bcebbd47b19dadf52c4e2d58a8077d
word_svm,routing-v1|scaffolding-8|oracle_action,scaffolding-8,telling,oracle_action,MiniMax-M2.7,telling,1,c97f654aad00be7fbebd7a1c3c72561402bcebbd47b19dadf52c4e2d58a8077d
hybrid_svm,routing-v1|scaffolding-8|oracle_action,scaffolding-8,telling,oracle_action,MiniMax-M2.7,telling,1,c97f654aad00be7fbebd7a1c3c72561402bcebbd47b19dadf52c4e2d58a8077d
char_svm,routing-v1|scaffolding-8|oracle_action,scaffolding-8,telling,oracle_action,MiniMax-M3,telling,1,49d1d53712f79a196ce2399f291fc8e90e9ca93407681aa2e3e2b51bdb3da230
word_svm,routing-v1|scaffolding-8|oracle_action,scaffolding-8,telling,oracle_action,MiniMax-M3,telling,1,49d1d53712f79a196ce2399f291fc8e90e9ca93407681aa2e3e2b51bdb3da230
hybrid_svm,routing-v1|scaffolding-8|oracle_action,scaffolding-8,telling,oracle_action,MiniMax-M3,telling,1,49d1d53712f79a196ce2399f291fc8e90e9ca93407681aa2e3e2b51bdb3da230
char_svm,routing-v1|scaffolding-8|oracle_action,scaffolding-8,telling,oracle_action,deepseek-v4-pro,telling,1,543d060f6818c83ab1fc1bf4def77734022edc8ecb44f56064407fa02f596c0a
word_svm,routing-v1|scaffolding-8|oracle_action,scaffolding-8,telling,oracle_action,deepseek-v4-pro,telling,1,543d060f6818c83ab1fc1bf4def77734022edc8ecb44f56064407fa02f596c0a
hybrid_svm,routing-v1|scaffolding-8|oracle_action,scaffolding-8,telling,oracle_action,deepseek-v4-pro,telling,1,543d060f6818c83ab1fc1bf4def77734022edc8ecb44f56064407fa02f596c0a
char_svm,routing-v1|scaffolding-8|oracle_action,scaffolding-8,telling,oracle_action,doubao-seed-2.0-lite,focus,0,b2cc97a404db6c902a87030408c3d7d0f54d84c2b00577f5862929122ee6d5f0
word_svm,routing-v1|scaffolding-8|oracle_action,scaffolding-8,telling,oracle_action,doubao-seed-2.0-lite,telling,1,b2cc97a404db6c902a87030408c3d7d0f54d84c2b00577f5862929122ee6d5f0
hybrid_svm,routing-v1|scaffolding-8|oracle_action,scaffolding-8,telling,oracle_action,doubao-seed-2.0-lite,telling,1,b2cc97a404db6c902a87030408c3d7d0f54d84c2b00577f5862929122ee6d5f0
char_svm,routing-v1|scaffolding-8|oracle_action,scaffolding-8,telling,oracle_action,glm-5.2,telling,1,e9e4c2a63827e5302d4f61c7fba97fb1cfed35e000496d6cf54d1cb8c84bf2fa
word_svm,routing-v1|scaffolding-8|oracle_action,scaffolding-8,telling,oracle_action,glm-5.2,telling,1,e9e4c2a63827e5302d4f61c7fba97fb1cfed35e000496d6cf54d1cb8c84bf2fa
hybrid_svm,routing-v1|scaffolding-8|oracle_action,scaffolding-8,telling,oracle_action,glm-5.2,telling,1,e9e4c2a63827e5302d4f61c7fba97fb1cfed35e000496d6cf54d1cb8c84bf2fa
char_svm,routing-v1|scaffolding-8|uniform_scaffold,scaffolding-8,telling,uniform_scaffold,MiniMax-M2.7,focus,0,f22be9703100cdad4434f9fd9ee14cbdcdc9a616c2c87f3fe98b7041ba6061a3
word_svm,routing-v1|scaffolding-8|uniform_scaffold,scaffolding-8,telling,uniform_scaffold,MiniMax-M2.7,focus,0,f22be9703100cdad4434f9fd9ee14cbdcdc9a616c2c87f3fe98b7041ba6061a3
hybrid_svm,routing-v1|scaffolding-8|uniform_scaffold,scaffolding-8,telling,uniform_scaffold,MiniMax-M2.7,focus,0,f22be9703100cdad4434f9fd9ee14cbdcdc9a616c2c87f3fe98b7041ba6061a3
char_svm,routing-v1|scaffolding-8|uniform_scaffold,scaffolding-8,telling,uniform_scaffold,MiniMax-M3,focus,0,a5e97601b5468b62e0000252606e9f91ef4f9863a319afb90c43941797c89f82
word_svm,routing-v1|scaffolding-8|uniform_scaffold,scaffolding-8,telling,uniform_scaffold,MiniMax-M3,probing,0,a5e97601b5468b62e0000252606e9f91ef4f9863a319afb90c43941797c89f82
hybrid_svm,routing-v1|scaffolding-8|uniform_scaffold,scaffolding-8,telling,uniform_scaffold,MiniMax-M3,probing,0,a5e97601b5468b62e0000252606e9f91ef4f9863a319afb90c43941797c89f82
char_svm,routing-v1|scaffolding-8|uniform_scaffold,scaffolding-8,telling,uniform_scaffold,deepseek-v4-pro,probing,0,ef3e791c6d7342ce01b23d9598998ba3a16101849ac184153c9c66953aca6780
word_svm,routing-v1|scaffolding-8|uniform_scaffold,scaffolding-8,telling,uniform_scaffold,deepseek-v4-pro,focus,0,ef3e791c6d7342ce01b23d9598998ba3a16101849ac184153c9c66953aca6780
hybrid_svm,routing-v1|scaffolding-8|uniform_scaffold,scaffolding-8,telling,uniform_scaffold,deepseek-v4-pro,probing,0,ef3e791c6d7342ce01b23d9598998ba3a16101849ac184153c9c66953aca6780
char_svm,routing-v1|scaffolding-8|uniform_scaffold,scaffolding-8,telling,uniform_scaffold,doubao-seed-2.0-lite,focus,0,43c7cd5d41b893e5243c510f07cbea24e6ebec689dd83139db7d5e7e52f4e7b0
word_svm,routing-v1|scaffolding-8|uniform_scaffold,scaffolding-8,telling,uniform_scaffold,doubao-seed-2.0-lite,telling,1,43c7cd5d41b893e5243c510f07cbea24e6ebec689dd83139db7d5e7e52f4e7b0
